comparisonID,image1,image2,win1,win2,tie
33012,d6858787c585a505,dfcf216a8a21b292,6,3,1
33013,00000c94ec4d372e,5d5537b6eef6caaa,7,2,1
33014,13258869b1317164,989c7cb3f1e5a68d,9,1,0
33015,816d4d6d70595d67,cbc36331394d6a6e,3,7,0
33016,b8dcd8b8ad89db99,c6cecad3b4f4d8d8,2,4,4
33017,4adb5bdb19394d0d,6f4dc9ce7c18fcf4,2,7,1
33018,4b482c31ed692499,ec4ee694eee9e8fc,7,3,0
33019,bc686c25612d2c2c,c6d793d7d4cc7fa5,5,5,0
33020,38981cb4b4b1f7dc,e7c9cca6b24d6d91,4,6,0
33021,9832a4e1f09abeac,a9a995d4d4c4ccec,2,5,3
33022,a753125858756566,f0b171b373934222,5,3,2
33023,dac9ac8edc784f2e,e4ecbb332b6a25a2,2,8,0
33024,6370b6a2c48da993,79d369a590919090,6,3,1
33025,3b30b5154b9a582c,4b0a0994a72c3424,7,1,2
33026,626a6a62f2fa7870,f3132323266d6be6,0,10,0
33027,182cd950b1f5cdd1,cf4f477661cb9696,1,8,1
33028,68a6ccc4c765e9c0,d0c4c4c4cc4c143c,5,4,1
33029,77361ed2d2e6a426,b4ec99ddc9c91042,5,4,1
33030,e36f5e98d93b3a77,f0d0ca4b6b4b794b,7,2,1
33031,ad2727292968366e,d2d3d6c696d2ccda,5,5,0
33032,bbfe6799b4e3cd65,d89fecedd1d1999c,8,1,1
33033,0f495e6946f6b637,512d2d5911591b19,9,1,0
33034,6878686b75cfce6d,a4a16bdaf2a36632,1,9,0
33035,1f0f43e4e1a9aee7,991ddee4dececcec,9,1,0
33036,9999192b6b396969,9ef398bc71f9180d,5,4,1
33037,67c791e693357933,863a2f2c2d3c6a64,10,0,0
33038,5e36b4ece86a6e6e,e1e163e365c44c38,10,0,0
33039,7c4d4db94f12c3c6,b04263d32b62b818,6,4,0
33040,129296c6cce44cbc,c69832c51dbd7df8,10,0,0
33041,3173666424263288,90e2da89c53c387a,1,6,3
33042,70b4b4331a0c0818,d67b71713034b234,9,1,0
33043,273132b266561414,d8d8fcc7c69c8ec6,2,8,0
33044,6371312d31b1ebeb,a4382da169688666,8,2,0
33045,2815ccedaa998f2e,e161e1f4cc4a4e0c,2,7,1
33046,5824a68ae83439b3,f0f0ebeb69696868,3,7,0
33047,686b6be5bb13d1c9,f0c9842636422232,1,8,1
33048,1000228dcd4d5c3b,d0f0b2d353f1347c,3,7,0
33049,4e0c8fe764544ea2,7dd01979b91d3cb6,1,9,0
33050,cccdc5e0c9e7626a,d9c979b838313c9c,10,0,0
33051,ccd4e4f4f7298b86,f4848686385052f2,5,2,3
33052,121b99d9d1925e36,6493185849b283d3,1,6,2
33053,a5f1f15b5e7e6b2b,c94a762a1b90b4b0,8,1,1
33054,160335f46456562e,7ccc4c29e5a2aaac,1,9,0
33055,a488c888685acecc,d0c060d1d8d8cd9c,5,4,1
33056,0cd118983a667767,886edc1824e4b4cc,1,5,4
33057,cca290e969cea26f,e9f1e1e0b218d836,7,3,0
33058,3c1c3466a78fd6d2,b2b2737333756f6c,1,7,2
33059,40c130d893f9f4ac,eb8b92f97cd492b6,0,10,0
33060,997172e347666f6f,e9e5c6ed6ce6f438,2,8,0
33061,64e1a2ae36337264,930b21814e369636,9,1,0
33062,cc536d3c676710c5,ccac7471e1a622a9,2,8,0
33063,34245834484af079,e474d2e5a5253627,5,1,4
33064,a9e165d9d6b57475,cc8595dd59e1cd4d,4,6,0
33065,1f191d17160f33d7,561464686ea7c7c7,4,6,0
33066,c183a361442ca68e,e161e1f4cc4a4e0c,3,7,0
33067,2304042e89ca7261,f148c8c9e9a9c8c8,1,9,0
33068,828a8e0779cb97a8,a167eac373337159,8,2,0
33069,1307360413d65b14,d6bab1303034b171,4,5,1
33070,8a8cc94989ebc8ac,94987b6624bf6e4d,1,8,1
33071,ccc2e3e3393c4961,d1c4c99352726615,3,1,6
33072,7063d5969e212484,7878799cb65e9313,2,7,1
33073,c8f1d8cd984c65a9,ce36363c6e6c676a,4,6,0
33074,66cfc79894495959,b2a3325573313333,4,3,3
33075,646460687073622e,939088ccb6a6a262,5,5,0
33076,21212333a25a0c0d,3a3b3332acbc34a7,0,10,0
33077,a96b64a5a7b1b258,d9db637034341c8c,10,0,0
33078,62666cbdace8cd9c,733525e9e7cfdddf,9,1,0
33079,123473333935b4b4,ccb68e297fec6464,4,6,0
33080,24442c5c9a353236,330f8c4e853749e0,6,4,0
33081,3039b8989e9a98c9,f4f09291c4f99939,3,5,2
33082,988865ac2420f2f6,cdccc2cacab4b634,4,5,1
33083,323189cac383494d,d6e627fac0d4a833,9,1,0
33084,3697233834796979,d6c5c9d71363666e,7,0,3
33085,09dce8f1d8695c19,25e1314d5acec909,6,4,0
33086,626494d0d3cbcc71,63ee5c5571373726,0,10,0
33087,80080c96368e4d6c,cf6ba6a55465231e,2,8,0
33088,22d0c0ac3d3d7c79,f2f2fe9849256949,10,0,0
33089,f10e8ef0c248646b,f8f8e8ce06399949,1,9,0
33090,8f253551419d89a6,a6a79c84474ba5c7,4,1,4
33091,cc9868a6d3ccd848,e8e0c0c06d6666e5,2,8,0
33092,05e5f1101c3cd673,97919592cadec5e5,5,5,0
33093,001ad8e0b4b3846d,171714122930165e,2,7,1
33094,7c6a793eb89c7c8c,d0d0ec6c6ecca4a6,5,3,2
33095,a2e49ab8b969655c,e2ebe9f272b694e4,8,2,0
33096,894c8c8829637276,f3f3719193fa92d9,5,4,1
33097,939b83dbd7b63a6c,c3cae3a2f4a52014,1,7,2
33098,1e9e6a2bc6cecb86,dddf979fbfdfdfdb,5,4,1
33099,189072c8e961c4cd,9b97852c97966456,9,1,0
33100,4e4ccc9ba8a63150,e6e6e5b64e5afbdd,7,3,0
33101,cc6dc8b8e8e93da6,cfe76e68f2c4c8cc,5,4,1
33102,4c6a6860652cbc2c,b7a7eb73f66579fe,8,1,1
33103,c299393878643b79,fc6c16963d2321e2,6,4,0
33104,a5c5e1a161c9c8e8,fabf66c68f96db4c,5,4,1
33105,0fc8b62c7831654e,5dd25ec9e2f50482,4,6,0
33106,63c565e553929051,c4343c31a44ccaa2,1,7,2
33107,dae0f2c3c183c5c6,fab4d95b2fb476b3,10,0,0
33108,87ccf0f049699797,889aedc5ca8095e5,9,0,1
33109,30b4b6be96555666,606d616b4a527363,1,5,4
33110,936c70acc8c0c9ca,94eea8714a686e64,2,8,0
33111,e0406cb6f6b2920b,e5f3b3b371636963,10,0,0
33112,8b41630935323061,b2f0b29221c9c464,2,8,0
33113,0226e414160e4bc9,377070f2d37cce8d,3,7,0
33114,345b09a1e54b4aa4,f4f4f2d3c3c64770,6,3,1
33115,90856c64cc6c7464,f1b9f978f8c86cf6,1,9,0
33116,d8ca2c6949bca4ac,de5efec7c78f3efb,0,10,0
33117,3353d08bdcc8c996,4286969445ded39a,4,5,1
33118,4d490d2d5941495b,868ed31869f1e4c8,0,10,0
33119,80b3f795a9a890c0,ccd8d8ccdcdcf4e8,4,2,4
33120,b4933a3179391343,e0f2f0703257bbb3,9,1,0
33121,0401989432232248,f8fe76363c6e7276,7,1,2
33122,fcfc74b3236a73f3,fe9eceecd9d85094,0,9,1
33123,8ccccc9cc6c88d83,f8f6989b53327256,8,2,0
33124,292d0c38b9ebda1f,3650a67268eca0a4,4,6,0
33125,0263711bad8d93d6,86ad2843e9a18d93,8,2,0
33126,76f6f67616f32337,db1335391e0d8da4,6,1,3
33127,d8d8d8b4b42c6e46,f1b2727ad3d3e64d,5,5,0
33128,5f8f2e3aea313b0e,64a4a68469486838,3,7,0
33129,36f8d2d6c68f9c8c,f0d0d1aaa8bde553,3,5,2
33130,25238d8cc7951919,86e2b2b5cc4e0b3b,1,7,2
33131,13220d2c0b0c2421,5167d193a7cd4de6,4,6,0
33132,c288b8a63631f191,d8d8f6d2b3e3b575,1,9,0
33133,94d49ab9b292b1b0,c5e9293c063ebce7,10,0,0
33134,3c78b9f0620d9990,60c04601030d8ed2,2,7,1
33135,386c75f4d6c9c134,b19c1b931b4f7373,8,1,1
33136,62e0cca431596130,cb49d0c6b6b226e4,8,0,2
33137,0706301c87cb2231,94a36b644c4908c0,0,10,0
33138,5a5606064614180b,ee8ab69ab494948c,7,2,1
33139,373620d464b89c9c,3ffff9fd7470c486,0,9,1
33140,a4a8a58c6272b4a4,ffbfffc91fb76c8e,2,6,2
33141,9697aba3e9b86cbc,9c9c9dd96ccd2582,4,6,0
33142,120a4028bab672d6,80e09f696969ccc4,8,2,0
33143,606867db486d6564,e693325331b989ad,0,10,0
33144,06acda2363f74d69,880c15e56737a393,5,0,5
33145,9492d2d595b12165,e69189a1f3f634b3,8,2,0
33146,0000206292e209a3,272396978a1a5993,2,7,1
33147,1f55575557177575,c664b84bc9c2e48c,0,8,2
33148,4f2f2999d3547241,a3a0f0e26bb13537,5,4,1
33149,98a2e66dad0e6a2b,e1f2e6b86c4c1313,1,9,0
33150,80b26ce9496ca589,c1d3cc4cdc1c4d0d,4,6,0
33151,668a851652d696b4,9dcc2c9c8ececce4,8,2,0
33152,4d6dcd4d69616d4d,c9c2f731b1336361,2,8,0
33153,03d4352c24262a29,458db5f3e4acf46c,6,2,2
33154,5636ea4a29217367,d24f62f2922b6dcd,2,7,1
33155,3921444c8119a98d,9c91954ce8892526,3,7,0
33156,6868faaae6982caf,8bcb8786e6e56634,6,4,0
33157,889aedc5ca8095e5,ec8c91535058565c,0,10,0
33158,000b2fc6d733d003,3d3d74f6e2e9b4f8,4,6,0
33159,d23232dbb793aba2,ececb5b662735141,6,3,1
33160,049cacec7cb4b6d5,6b369d9db993b425,4,4,2
33161,9cac29b9b998e865,cb496d2d1e3b2969,8,2,0
33162,599aa2e6e5abbab2,e2969f0f0e444d58,2,8,0
33163,2b3626aec8c2c789,c3c19ce4c5cde9e2,6,5,0
33164,1f191d17160f33d7,c184b6bed2a16d8a,0,10,0
33165,3018ccc4c4649899,7a646434377b66e6,2,8,0
33166,65e41d294dcc3613,6969697979797979,4,6,0
33167,c8e854444cb8f2e4,d9d3f3e5ecc5c5e5,4,4,2
33168,30b090d859584888,420a9c94b5a56560,8,2,0
33169,aeb6193996deceee,f10e8ef0c248646b,8,2,0
33170,868c0c2c450b9fc6,8aab9516b2a02427,1,6,3
33171,4c4b80e3b2b230b0,ce8a194b6e711169,0,10,0
33172,782430d5e93336b2,f0387b5b5b323293,4,0,6
33173,e1e18999e1f43472,fcfc70d16a53564c,1,5,4
33174,363a96a6c091939a,f1f8b991d49d7d9f,10,0,0
33175,68001064e8e9cdd2,8f9d99d909059999,6,4,0
33176,87a991d29a93cac9,8f8cd41678f8f9f9,5,3,2
33177,11814c09b99bb275,30b0b1b19939a6b2,5,5,0
33178,69e0a6ce9b8dc8c6,c72922692868cb11,6,0,4
33179,b8b2cac0d0998eae,c0cc3333d3f376c5,8,2,0
33180,561ac44666b4b4b6,d7f663e1888cf0d5,8,2,0
33181,16d64e265d554f4b,8ef2deee3633d1d3,1,9,0
33182,90c7c0fcbc7eecf4,c6c9faf0b1f0dade,6,1,3
33183,3c34b26ef0f3d2d3,6525f4e287eac2d3,2,8,0
33184,6e7cac2962ca978e,f1f068b6b3707331,3,6,1
33185,62e0cca431596130,748663e55bb27246,6,1,3
33186,bc7a5349d35341c3,f8caca37bcacadb3,5,1,4
33187,382625316f2626ad,6f4dc9ce7c18fcf4,5,3,2
33188,7bc9d472d9d41d1d,bde87431b1bb8bcb,9,1,0
33189,260fa6e4f464fc9b,3139bd234b25691b,1,8,1
33190,2aaba7e6ec2c2cae,4644252dccc4621a,9,0,0
33191,c88888e0e863e4e0,f8f2c2ca8090e0f2,7,1,2
33192,c46464757521ad9b,c4c4c9c9db312025,10,0,0
33193,64f4fce2555ddd95,90667939a62e7313,1,8,1
33194,a6a58c9896647070,c9d8596a8c64c8c8,2,2,6
33195,3cc44c38b0dcc24a,45456c66a3898d3f,4,2,4
33196,606e0a0a524a9a99,d2993b931313cbce,5,5,0
33197,2b94c6c6e6322622,f0c3d2521b0c0c37,8,2,0
33198,25251e932428d2f6,d2aaa2c6d696e968,0,9,1
33199,010619594991a726,d8ed91917161e555,2,5,3
33200,c791de756142ecec,e0d0b04079b95918,0,10,0
33201,2b2686c856666666,e4ebaf2e5bd987bf,2,8,0
33202,f09abce583cbcb63,fa7b6d2daede7af8,8,2,0
33203,980a263232313030,c1d3cc4cdc1c4d0d,4,5,1
33204,4958765643696959,6ac44c1c3c548b3d,3,7,0
33205,3828c36399386b91,f8d8d8d8c9939385,1,9,0
33206,e04eb5664691b3e6,e4585cb4d0f0f0b1,6,4,0
33207,3a69692b32524999,a580b47c7c58cce5,7,3,0
33208,793d2383939b9717,d2b2b6a424b6b6b6,6,3,1
33209,3665c8cafc347172,978baddbf9b93130,7,0,3
33210,c9d9f6726acbd5a5,d0d4eccc9cb8d6da,1,4,4
33211,7111b527c9c98889,f2b09959119ac851,2,2,6
33212,ceeea69796424a17,dcd8d9696464c8cc,3,5,2
33213,6b7aa28298d8efcf,934baf979715b4a6,4,4,2
33214,9bafa9a7a4212161,c4464acea2f86446,5,5,0
33215,367a7b6b46466236,fbf3edc550c8c56c,6,1,3
33216,c81c3e16353b3226,dad743dedf232d0b,2,8,0
33217,32b031326cd5a6d9,d4709abbb646d521,6,4,0
33218,3430f2b1b62621a1,4c4a4dc6d343c4b0,5,5,0
33219,ad8f4340c2860652,d551d1f232303030,0,10,0
33220,58580831311bb299,a7e63286cf4e3d9c,8,1,1
33221,0d2eae2260262969,f3f1f1e3844ce504,10,0,0
33222,6744d4382d919696,8082878172699945,3,5,1
33223,b8f8f8d9692d2d4c,fd2c48feadcc1c62,5,4,1
33224,32323149494c4868,7c78592d33504e46,2,8,0
33225,2d2d2c1c9e8d6361,43b0782ca4985a11,6,4,0
33226,19cac4f0f84c2c2c,79281a2e6f657565,9,0,1
33227,6663b1df9624e873,d9d9c1d29e93323f,10,0,0
33228,160a109406c284f4,9d60606860f0cbcd,5,5,0
33229,e9b1a38696b68659,f470924b0d124466,2,8,0
33230,2674586f49c9c711,78f2e8c9edede0e0,1,8,1
33231,692989cfcf56d3f3,f8f8b8b4f4c09cbe,3,7,0
33232,2661c7fb61cf5b54,d3f9f0f2a524143d,3,6,1
33233,33332b9d75696d3d,b2524cc949496b4d,2,6,2
33234,88c865c5c115d64c,d1c9e9b3b372dc15,3,7,0
33235,067869c8dbb7b0f1,edc0c28a84766a6d,5,3,2
33236,776f0fc3c4ecce7e,c4fc6dabd8d292e4,0,7,3
33237,419c2ba6da33590a,a8c0e6564b655969,6,4,0
33238,5d4c4c4c172ab0d2,cb6a968beb66666d,9,1,0
33239,d99898a8a0a890b8,f8f2f05232f25a78,0,10,0
33240,ad25b59595977373,e8a8bcdcf0257c1c,0,8,2
33241,3f3627959d16d2ea,dc1ccca423449569,6,4,0
33242,93088cccd6343174,b6f676dc942e8a85,2,8,0
33243,b034b1c404352424,b991933965d3bbcf,3,7,0
33244,129a12930d282e1e,ffbfe4f3b3186262,2,8,0
33245,343c9dcd2eeac8b2,c6c5f66661c0c2c7,10,1,0
33246,30b090d859584888,aa1a4a64a6a6b7b7,9,1,0
33247,014188d3622ab674,6b4bd3535fcc6b49,3,7,0
33248,000c0ce0c0cccccc,b9abc383abc9e7f7,1,9,0
33249,61a6241ab144c9e9,65e7c9ca62d14bda,3,5,2
33250,09625061687979f8,f5fdf7f6776d6a32,1,9,0
33251,243031352d00d9d1,324a49f4b4e7a974,1,6,3
33252,19a566ad6c71674d,c9c96ca0a36638b8,4,4,2
33253,79700d2b570e26a6,c3ccccc4948e6456,1,9,0
33254,6ee3cbb191d1d0de,78783c3ca8b0bc3a,6,4,0
33255,b73363264c74268f,f4d6e66d4953139a,3,6,1
33256,7f7cade86446e36e,8a8b6db43cb9d858,9,0,1
33257,87c7c6c6dcd8a6c2,989ceccc48a8ab2b,6,4,0
33258,b0f565323369c834,f8fafecc545858d8,7,2,1
33259,828ccca27459896d,c1d8d8704c4973bf,8,2,0
33260,020a2a5e1e1b5b7a,144babe67ad99d02,3,7,0
33261,b6d8d26511f0c090,fc7c4cec6cccac9e,1,9,0
33262,2e92e1e199cdccd3,9f0fc99ac242d692,1,9,0
33263,696971591b9a98ae,b0c1e9c9ccdada3a,0,6,4
33264,2c2a326171352427,73694f5d6baa0c64,8,2,0
33265,10b64a69646c4647,4642aaf8a829d91b,10,0,0
33266,4de2c635676767e6,d658d8c9d9d89022,9,1,0
33267,1e34253572515344,3a928ad6cca8b431,7,3,0
33268,3c6159d930382939,b436332b69647859,2,8,0
33269,70d0f8e3eaa795dc,c0a0361636363676,5,5,0
33270,959596989988b929,bc8c2b03293b1ab0,8,2,0
33271,4e0c8fe764544ea2,8f8d9f76b0e67664,0,10,0
33272,1e1e6ce5e5b599f9,f2e36ae82ca18b93,0,10,0
33273,79f1a494949494e5,959595b535a4e559,0,10,0
33274,8e9ad4b4a464e464,f2f4b0eab8f4cae8,0,10,0
33275,1f3f3fd3e3fbbb39,31316d6d71696901,7,0,3
33276,7bab91b6b6f4d4d4,e0f64665694c5c08,1,9,0
33277,58383abcac6767cf,d3d3d3dbe3e169a3,10,0,0
33278,812b09786ee26a64,f4b8db4999b3db96,0,8,2
33279,40c0c42702898868,b3f99b113126504a,3,7,0
33280,e2cb2a56c663b3d3,f9e1fff2f1213524,9,1,0
33281,4e8a88c5a5a4ed79,f1f1b3f2b1272786,3,5,2
33282,9393b6b6569ccc64,cbe2402468ecf0f8,4,4,2
33283,983979d1316141e0,cd0b1b911c503335,0,7,3
33284,69607222396bca5d,c6c66cec62512c0e,9,1,0
33285,1f0f7b28a9c9e8c6,f8f7ebebd4d0c45a,0,8,1
33286,2ca6b233f3466622,ece4c9c9cccc9696,5,5,0
33287,b62586b494048bb9,e1e6b16bdd4a0c27,5,1,4
33288,786486d9c24c716b,c1c1c5e5a7272793,6,4,0
33289,5d27e7ee6272353c,6e6e4cdccb998bdb,1,7,2
33290,dce1e93771cdb1b3,f6e6c389a9c9c9d9,9,1,0
33291,395955fcda7c6c4c,9383a5ac4252c450,8,2,0
33292,4c8b6636d3495167,d656e6cf9fb4a4c6,8,2,0
33293,5c5a5b5b4e96f699,a4e47466c464ce06,9,1,0
33294,13220d2c0b0c2421,76361b098999085c,8,2,0
33295,19809076b4b4b487,7fdb3c3535d169c9,1,9,0
33296,58189858cdd4998d,da99999d33f36e27,9,1,0
33297,1040119498131660,a5c1adbc99b48ccf,1,8,1
33298,98183e3ebe5a1a2e,e2e5f9b58426d292,9,1,0
33299,17f571690d4ccc5d,d597d42670712c13,2,8,0
33300,22d0d8f8b85a76e6,2c0c19999a86c693,8,2,0
33301,adaf2f6d4d495965,c4a6a4a4a6676373,8,2,0
33302,92c948686998cc92,f8e9d8e6b5676ada,4,2,4
33303,80e09f696969ccc4,d98e19a19099ac8e,6,0,4
33304,288f977356ec62f2,89c959a6ed6be262,1,9,0
33305,409c989b99f0646c,4f5f189ee9ddd69c,6,0,4
33306,689874043367d693,e46c5cacbcb4b491,6,3,1
33307,2304042e89ca7261,6929698c0f2c9cae,10,0,0
33308,881299c7e7d84951,ecc6ac67e9fa6a66,0,10,0
33309,618302286cec8c9d,72707078c8f8e8d9,4,6,0
33310,2d292bd3cbcfcacb,9799d964783c3564,2,6,2
33311,2c4d70b25b723302,e6d4b59e8eb2b2a2,5,2,3
33312,f8f0f0b2261c393a,fcd8a66c30953405,4,6,0
33313,c4daf2ac8c8084fa,c83336632766e41a,3,7,0
33314,0d6e2539d9466c44,f03e31669a7644cb,6,1,3
33315,30a0e7cc75949dcb,e2ca24a4a4c56eba,0,7,3
33316,0edeccdcd993bb4b,9dcd3c6464c48d0d,3,7,0
33317,24a6f37c3b3bb2f2,8d8be5c9d3d26c6a,10,0,0
33318,9c1e747cb9dc0c2c,b87878a88c907572,4,4,2
33319,b96c5c9e2e42272a,e1f8f5b7b6b6b666,5,4,1
33320,d55105243c3434b0,edb1b1b2f01a58c9,10,0,0
33321,3919366e69667259,75242c2d35956565,0,7,3
33322,9e2f8f8d38207268,ffdbdffc7cce44d4,0,10,0
33323,782430d5e93336b2,b6de7634a7a661c3,5,3,2
33324,0783231bb7a6c93c,d1999999da763232,7,1,2
33325,8c73fc7c389b3332,ccc8ccd6e4d4c0c4,10,0,0
33326,2c4f6068cc84da4e,33bc383c86a7a6d0,5,5,0
33327,2d12317060682983,c31cc89923323233,2,8,0
33328,6565e15494892596,ecacb1b66636875b,1,9,0
33329,80c0190844733b63,a0e0e0c83252c2c2,5,5,0
33330,b7a166c1f9d39273,e8e29cab23279636,1,9,0
33331,1cf133393131a9ed,cdcd88a6262611c3,10,0,0
33332,0d35313d8ed2b3b3,3a544cd3dcd999b9,0,10,0
33333,b23868f0d392b4ce,f4b4b0e81c107072,5,5,0
33334,c141c1c3d6d2d03d,e4e1e3e4a430755a,2,5,3
33335,e0e8f1b69449cb3b,ed3caa92ced6d75e,3,6,1
33336,126160724cce0993,8899dbe363e18a92,0,10,0
33337,0da3a034d39b6dd9,8c0c8ccd8ca87969,5,0,5
33338,94cedadb28b0de49,d8b4e8d8c9594958,10,0,0
33339,6666d577d94c0d90,a4ace4fd3337149d,0,10,0
33340,0b10313bac2c4858,eba767f9f9ecacbc,2,8,0
33341,c3c19993595ced0d,ede764cc83b6864b,0,6,4
33342,4d4d4da5b599e3e4,b05a5f19158d2542,1,9,0
33343,667c5b6b7160736b,8ad8c0c0c0e68617,9,1,0
33344,0a0c2c50d091b7a7,928cac931b291919,1,9,0
33345,18183a32e62233b6,dae225a53137273d,5,4,1
33346,08a9accae1b40000,ccfc6effbf9cbc3c,2,5,3
33347,088cf399cbc96d0d,aeefcd62a2e44d4d,5,5,0
33348,840808985949e5e5,e4f8dc772612a3af,10,0,0
33349,0812326219337233,e52fd9e9e486eeaf,9,1,0
33350,86ccc929b3736647,8a28909006950c66,6,4,0
33351,5736fca1e1e1b3c7,626a43c6c8c84848,2,3,4
33352,b0baecf3438fd672,f4f0c948e0b24343,0,10,0
33353,454c38e7e5f1593a,5999dd41040b4b56,6,1,3
33354,745c6f6e7a548699,fa59dddf126260e5,8,2,0
33355,3c65439917471f3c,ded8c862b2329293,7,3,0
33356,a9454627c92c9871,d89ac8c6d2a2a6f0,9,0,1
33357,97717576303796d6,c47468fc6c3d330b,1,4,5
33358,c184a3bd347a5a4a,cae044c663292929,8,1,1
33359,18682cade7b79094,3560663559cf1b93,8,2,0
33360,343b9b03623b09b5,e8e0c0c06d6666e5,0,9,1
33361,74aafecceac8d0e0,c06062e9d1f4f2b2,0,8,2
33362,1113e1622a784ee2,c76dee6b2949b1e5,2,8,0
33363,bbbeb6badad24736,dceb61edfdccf391,0,4,6
33364,e0a4acaccce24242,e7430321e5d3ab87,1,9,1
33365,1f58304c94f3f93c,cb6939b1b31b2e2c,6,4,0
33366,282a4cf6e3c33313,6cac9c2268d1f3b2,2,7,2
33367,121092a635391995,f1eafc362dec9cf0,7,3,0
33368,707cff3d59e83418,d674c45ada928caa,1,8,1
33369,818382e6ece0e0ec,e0e8c81572f04446,10,0,0
33370,693232286c49b133,e1c1c48428ace879,5,5,0
33371,9d99d6cc92936fa7,ceeceabc1ab1650d,5,5,0
33372,420a9c94b5a56560,6564648d196e6466,9,1,0
33373,cad4e4ad1456c733,d37a70e0d088f9fe,6,2,2
33374,6460f199f6c6edc1,a4a725ecc8312c2c,8,1,1
33375,5156fcb430f8c481,9f9ed6d8b93b96a3,1,6,3
33376,e2e5919392989491,eaccd8f8e4edc929,4,6,0
33377,9e9be3e0e44a49a8,c8ca96e450123232,6,4,0
33378,1a04195978086d3c,d7fffffffe366666,6,3,1
33379,58189858cdd4998d,c0edcce87588572f,7,3,0
33380,eb481869581ad99b,ececd4d8ccaa3d64,0,10,0
33381,1e9ee7f6994c1012,84a2b1f97244c2cb,4,6,0
33382,91d9da6565c5b5b6,c0896c68282b6364,3,6,1
33383,0001ad66a6aba3b5,60e2e1d6d6e6c6c6,0,10,0
33384,c3cdcdcdac9ed1d3,deb2164cecacaeee,0,10,0
33385,b09c9c8dddf2ade9,b9b9dd5ad29c99eb,2,8,0
33386,0288202251b09557,3b526c24e4e42cb8,7,3,0
33387,59666672cc8caeb7,90a0d5cd64f298b9,8,2,0
33388,3e360f432b2c0973,4404343084240306,2,5,3
33389,6b2c9d6969f9b9d9,c6ce99c9e9688482,0,10,0
33390,37f391a22323075c,d3d3d3dbe3e169a3,5,5,0
33391,98191e1624797939,cdd522d6468685a5,9,0,1
33392,88989d9b1b626028,e0fc3677b6a6a4e4,7,3,0
33393,3498c9a6d60a0159,6644c66626a94b22,8,0,2
33394,8e8c6869ad656d0b,b6c53b6b4d9bdb86,10,0,0
33395,77bb8ab2b293d343,d24029d018d9b6a7,7,3,0
33396,2c3e8e915b6ac6b4,c8ec2eac4c4c6ccc,0,10,0
33397,d9ad1d171b5a4e6b,e4c464464c6c63e3,0,10,0
33398,354dcf313c36382e,782430d5e93336b2,3,5,2
33399,838383818cdcd175,8c8ccefa4c4d6969,1,9,0
33400,0068ced8cddf5b00,89923a2cecf1e4f4,3,7,0
33401,b38c9958562e6d4e,ce4e4e84a5939619,9,0,1
33402,9892f464c8c97860,9edc71f2c2d2c6ce,8,0,2
33403,b8e0d45179695fcc,bab8521ad8bdbc76,5,5,0
33404,371d1c5c5de3b353,8330b0b2b0947819,7,3,0
33405,4b6424e03188cb99,f09da5aacac604a0,10,0,0
33406,26360489c1c94a6a,79281a2e6f657565,9,1,0
33407,7ffed629854b0bcb,d24f62f2922b6dcd,6,4,0
33408,810878f468176464,f2d2f875cc8d2889,2,4,4
33409,7b574706068496a4,e5941a9c6c78e848,2,8,0
33410,67673266b2344c1c,e9c94b6a6b6b6b68,6,4,0
33411,c4566af4ca8adb79,f3c3c98beafbb9e3,6,4,0
33412,28a4e4c9c2c6f23a,faecce12785a786d,6,4,0
33413,5959736f67666666,cb93154cdcccccac,1,4,5
33414,309448607260f492,e4c4a026abaa3636,1,9,0
33415,a8c4c656de3c2d83,c48686c5f12564a1,1,9,0
33416,cbe77632a8161756,fffab8a878485682,4,4,2
33417,3eec993ad9f46676,ea6865674596da61,6,4,0
33418,3394d9ddb092875b,e0b4b0f0cac272f0,6,3,1
33419,a46ced919890b333,c7612169213a6e22,6,3,1
33420,a4e47466c464ce06,d8d8e4a6e4cce0e0,2,8,0
33421,373620d464b89c9c,80827168b0315f8d,9,0,1
33422,d7f663e1888cf0d5,fccb5bb2978d2c36,1,7,2
33423,2270787c263a9abb,80e060ca9be2e434,3,7,0
33424,89a9d2724c4dc149,b7fbf9d16f67f3e3,6,4,0
33425,42aa9a9889dc1424,f8f7ebebd4d0c45a,0,9,1
33426,2ce3737333126961,70617ce0c5dcf8fc,0,6,4
33427,a494c469ac8e8ec4,d67b71713034b234,6,1,2
33428,2224b9e4b6168181,9999192b6b396969,5,1,4
33429,3c6159d930382939,96abe0cccececdf5,5,5,0
33430,d6f490216848ecc6,fcfefefcfd6c7e5a,7,3,0
33431,87f3ecd4dac8c9e0,9b646969e4e57532,10,0,0
33432,339b9f8c2e6cd8b9,cbc9a8ebd15854dc,10,0,0
33433,1e26840c2684980c,f8f0e692e7c3cc54,10,0,0
33434,1b3328092637510b,47151c362626274e,7,3,0
33435,8eded6a4b535356d,b6b6fefee2dad296,6,4,0
33436,0a92d2f07453c566,58717173353c2c9e,4,1,5
33437,ddcd727270581ca4,e5647232347cd0b0,10,0,0
33438,7fbfcf33de665c73,898c8c54e6b7b3e1,2,8,0
33439,3c6159d930382939,b5b6b2e0b0f0e1e0,0,10,0
33440,b0b0f070d2939a1f,f2c8083096cf4b6e,6,4,0
33441,72b8365c5a3c383d,e8f1b1296ba7ef6e,1,6,3
